,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Race - Ethnicity,Sex,Level of Supervision,Recidivism - Prison Admission
20355,2.0,2.0,2.1,8,1,7.0,1
20356,2.0,2.0,2.3,8,1,7.0,1
20357,2.0,1.0,1.2,8,1,7.0,1
20358,2.0,2.0,2.3,8,1,7.0,1
20359,5.0,3.0,3.2,8,1,7.0,1
20360,2.0,2.0,2.3,8,1,7.0,1
20361,5.0,3.0,3.2,8,1,7.0,1
20362,1.0,1.0,1.1,8,1,7.0,1
20363,2.0,1.0,1.2,8,1,7.0,1
20364,1.0,3.0,3.1,8,1,7.0,1
20365,1.0,4.0,4.1,8,1,7.0,1
20366,0.1,4.0,4.1,8,1,7.0,1
20367,2.0,2.0,2.3,8,0,7.0,1
20368,2.0,1.0,1.2,8,1,7.0,1
20369,5.0,1.0,1.3,8,0,7.0,1
20370,2.0,3.0,3.1,8,1,7.0,1
20371,10.0,3.0,3.2,8,1,7.0,1
20372,2.0,4.0,4.1,8,1,7.0,1
20373,2.0,2.0,2.5,8,1,7.0,1
20374,2.0,1.0,1.2,8,1,7.0,1
20375,5.0,1.0,1.3,8,1,7.0,1
20376,5.0,1.0,1.1,8,1,7.0,1
20377,5.0,3.0,3.2,8,1,7.0,1
20378,2.0,3.0,3.1,8,1,7.0,1
20379,5.0,2.0,2.3,8,1,7.0,1
20380,5.0,1.0,1.2,8,1,7.0,1
20381,10.0,4.0,4.2,8,1,7.0,1
20382,10.0,1.0,1.2,8,1,7.0,1
20383,5.0,4.0,4.1,8,1,7.0,1
20384,5.0,2.0,2.3,8,1,7.0,1
20385,2.0,1.0,1.3,8,1,7.0,1
20386,2.0,1.0,1.3,8,1,7.0,1
20387,2.0,4.0,4.1,8,1,7.0,1
20388,2.0,3.0,3.1,8,1,7.0,1
20389,2.0,2.0,2.3,8,1,7.0,1
20390,5.0,3.0,3.1,8,1,7.0,1
20391,10.0,3.0,3.2,8,1,7.0,1
20392,5.0,1.0,1.1,8,1,7.0,1
20393,5.0,1.0,1.3,8,1,7.0,1
20394,5.0,2.0,2.6,8,1,7.0,1
20395,2.0,1.0,1.1,8,0,7.0,1
20396,5.0,2.0,2.5,8,1,7.0,1
20397,5.0,2.0,2.3,8,1,7.0,1
20398,5.0,1.0,1.3,8,1,7.0,1
20399,5.0,3.0,3.1,8,1,7.0,1
20400,5.0,3.0,3.2,8,1,7.0,1
20401,5.0,2.0,2.6,8,1,7.0,1
20402,2.0,2.0,2.1,8,1,7.0,1
20403,5.0,3.0,3.2,8,1,7.0,1
20404,5.0,1.0,1.1,8,1,7.0,1
20405,10.0,1.0,1.1,8,0,7.0,1
20406,5.0,2.0,2.3,8,1,7.0,1
20407,10.0,3.0,3.2,8,0,7.0,1
20408,10.0,3.0,3.2,8,1,7.0,1
20409,2.0,1.0,1.1,8,1,7.0,1
20410,2.0,1.0,1.1,8,0,7.0,1
20411,2.0,4.0,4.1,8,1,7.0,1
20412,2.0,1.0,1.2,8,1,7.0,1
20413,1.0,3.0,3.1,8,0,7.0,1
20414,5.0,3.0,3.3,8,1,5.0,1
20415,1.0,3.0,3.1,8,1,7.0,1
20416,5.0,1.0,1.2,8,1,7.0,1
20417,2.0,2.0,2.6,8,1,7.0,1
20418,5.0,3.0,3.2,8,1,7.0,1
20419,2.0,1.0,1.1,8,1,7.0,1
20420,10.0,3.0,3.2,8,1,7.0,1
20421,5.0,2.0,2.6,8,1,7.0,1
20422,5.0,1.0,1.2,8,1,7.0,1
20423,2.0,4.0,4.1,8,1,7.0,1
20424,5.0,1.0,1.2,8,1,7.0,1
20425,10.0,3.0,3.2,8,1,7.0,1
20426,5.0,3.0,3.1,8,0,7.0,1
20427,10.0,3.0,3.2,8,1,7.0,1
20428,10.0,3.0,3.2,8,1,7.0,1
20429,2.0,1.0,1.1,8,1,7.0,1
20430,2.0,1.0,1.1,8,1,7.0,1
20431,5.0,3.0,3.2,8,1,7.0,1
20432,5.0,3.0,3.2,8,1,7.0,1
20433,5.0,3.0,3.2,8,1,7.0,1
20434,2.0,2.0,2.1,8,1,7.0,1
20435,5.0,3.0,3.2,8,1,7.0,1
20436,2.0,1.0,1.2,8,1,7.0,1
20437,5.0,1.0,1.2,8,1,7.0,1
20438,2.0,4.0,4.1,8,1,7.0,1
20439,100.0,5.0,5.2,8,0,7.0,1
20440,2.0,1.0,1.7,8,1,7.0,1
20441,5.0,1.0,1.3,8,1,7.0,1
20442,10.0,4.0,4.2,8,1,7.0,1
20443,5.0,2.0,2.5,8,1,7.0,1
20444,5.0,1.0,1.3,8,0,7.0,1
20445,10.0,3.0,3.2,8,1,7.0,1
20446,10.0,3.0,3.2,8,1,7.0,1
20447,10.0,3.0,3.2,8,0,7.0,1
20448,5.0,3.0,3.2,8,1,7.0,1
20449,5.0,3.0,3.2,8,1,7.0,1
20450,2.0,2.0,2.5,8,1,7.0,1
20451,2.0,4.0,4.1,8,1,7.0,1
20452,2.0,2.0,2.3,8,0,7.0,1
20453,5.0,3.0,3.2,8,1,7.0,1
20454,5.0,1.0,1.1,8,1,7.0,1
20455,2.0,2.0,2.1,8,1,7.0,1
20456,5.0,3.0,3.1,8,1,7.0,1
20457,2.0,1.0,1.2,8,1,7.0,1
20458,1.0,3.0,3.1,8,1,7.0,1
20459,2.0,2.0,2.3,8,1,7.0,1
20460,2.0,3.0,3.1,8,1,7.0,1
20461,5.0,2.0,2.6,8,1,7.0,1
20462,1.0,1.0,1.1,8,0,7.0,1
20463,10.0,3.0,3.2,8,0,7.0,1
20464,2.0,4.0,4.1,8,1,7.0,1
20465,5.0,2.0,2.3,8,1,7.0,1
20466,10.0,4.0,4.2,8,0,7.0,1
20467,2.0,2.0,2.5,8,1,7.0,1
20468,1.0,4.0,4.1,8,1,7.0,1
20469,5.0,3.0,3.1,8,1,7.0,1
20470,10.0,3.0,3.2,8,1,7.0,1
20471,2.0,2.0,2.6,8,1,7.0,1
20472,1.0,4.0,4.2,8,1,7.0,1
20473,2.0,1.0,1.1,8,1,7.0,1
20474,1.0,3.0,3.1,8,1,6.0,1
20475,5.0,1.0,1.2,8,1,6.0,1
20476,5.0,2.0,2.3,8,1,6.0,1
20477,2.0,2.0,2.6,8,1,6.0,1
20478,5.0,1.0,1.1,8,1,6.0,1
20479,1.0,2.0,2.3,8,0,6.0,1
20480,2.0,2.0,2.3,8,1,6.0,1
20481,2.0,4.0,4.1,8,1,6.0,1
20482,2.0,2.0,2.2,8,1,6.0,1
20483,2.0,4.0,4.1,8,1,6.0,1
20484,5.0,3.0,3.2,8,1,6.0,1
20485,2.0,4.0,4.1,8,1,6.0,1
20486,2.0,2.0,2.3,8,1,6.0,1
20487,2.0,3.0,3.1,8,1,6.0,1
20488,5.0,1.0,1.2,8,1,6.0,1
20489,5.0,4.0,4.1,8,1,6.0,1
20490,5.0,1.0,1.3,8,1,6.0,1
20491,2.0,1.0,1.2,8,1,6.0,1
20492,5.0,1.0,1.3,8,1,6.0,1
20493,2.0,1.0,1.1,8,0,6.0,1
20494,2.0,2.0,2.2,8,1,6.0,1
20495,2.0,1.0,1.6,8,1,6.0,1
20496,5.0,2.0,2.3,8,1,6.0,1
20497,2.0,4.0,4.1,8,1,6.0,1
20498,1.0,3.0,3.1,8,1,6.0,1
20499,10.0,3.0,3.2,8,0,6.0,1
20500,2.0,1.0,1.2,8,1,6.0,1
20501,5.0,3.0,3.3,8,1,6.0,1
20502,2.0,2.0,2.6,8,1,6.0,1
20503,5.0,1.0,1.3,8,1,6.0,1
20504,10.0,3.0,3.2,8,1,6.0,1
20505,5.0,1.0,1.1,8,1,6.0,1
20506,1.0,2.0,2.3,8,1,6.0,1
20507,5.0,1.0,1.2,8,1,6.0,1
20508,1.0,2.0,2.3,8,1,6.0,1
20509,5.0,1.0,1.3,8,0,6.0,1
20510,1.0,2.0,2.3,8,1,6.0,1
20511,10.0,1.0,1.4,8,1,6.0,1
20512,5.0,1.0,1.2,8,1,6.0,1
20513,2.0,4.0,4.1,8,1,6.0,1
20514,0.1,4.0,4.1,8,1,6.0,1
20515,2.0,4.0,4.1,8,1,6.0,1
20516,2.0,1.0,1.1,8,1,6.0,1
20517,0.0,2.0,2.5,8,1,6.0,1
20518,2.0,3.0,3.1,8,1,6.0,1
20519,0.1,4.0,4.1,8,1,6.0,1
20520,1.0,2.0,2.1,8,1,6.0,1
20521,2.0,2.0,2.6,8,1,6.0,1
20522,1.0,3.0,3.1,8,1,6.0,1
20523,1.0,1.0,1.1,8,1,6.0,1
20524,1.0,4.0,4.1,8,1,6.0,1
20525,2.0,2.0,2.1,8,1,6.0,1
20526,2.0,2.0,2.1,8,1,6.0,1
20527,2.0,4.0,4.1,8,1,6.0,1
20528,2.0,2.0,2.5,8,1,6.0,1
20529,5.0,5.0,5.2,8,1,6.0,1
20530,2.0,2.0,2.3,8,1,6.0,1
20531,2.0,4.0,4.1,8,1,6.0,1
20532,2.0,2.0,2.3,8,1,6.0,1
20533,2.0,2.0,2.7,8,0,6.0,1
20534,2.0,2.0,2.1,8,1,6.0,1
20535,2.0,2.0,2.3,8,1,6.0,1
20536,2.0,2.0,2.3,8,0,6.0,1
20537,2.0,2.0,2.1,8,0,6.0,1
20538,1.0,1.0,1.1,8,0,6.0,1
20539,1.0,2.0,2.1,8,1,6.0,1
20540,2.0,2.0,2.3,8,1,6.0,1
20541,1.0,3.0,3.1,8,1,6.0,1
20542,5.0,1.0,1.1,8,1,6.0,1
20543,5.0,3.0,3.2,8,1,6.0,1
20544,5.0,3.0,3.3,8,1,6.0,1
20545,2.0,2.0,2.3,8,1,6.0,1
20546,1.0,4.0,4.1,8,1,6.0,1
20547,2.0,1.0,1.1,8,0,6.0,1
20548,2.0,1.0,1.2,8,1,6.0,1
20549,1.0,2.0,2.3,8,0,6.0,1
20550,2.0,4.0,4.1,8,1,6.0,1
20551,2.0,2.0,2.1,8,1,6.0,1
20552,5.0,1.0,1.3,8,1,6.0,1
20553,5.0,3.0,3.2,8,1,6.0,1
20554,2.0,4.0,4.1,8,1,6.0,1
20555,2.0,2.0,2.1,8,1,6.0,1
20556,10.0,3.0,3.2,8,1,6.0,1
20557,5.0,3.0,3.2,8,1,6.0,1
20558,5.0,1.0,1.3,8,0,6.0,1
20559,5.0,2.0,2.5,8,1,6.0,1
20560,5.0,3.0,3.2,8,1,6.0,1
20561,2.0,1.0,1.1,8,0,5.0,1
20562,5.0,3.0,3.1,8,0,5.0,1
20563,2.0,1.0,1.1,8,1,5.0,1
20564,2.0,3.0,3.3,8,1,5.0,1
20565,2.0,4.0,4.3,8,0,5.0,1
20566,2.0,2.0,2.3,8,0,5.0,1
20567,2.0,2.0,2.2,8,1,5.0,1
20568,2.0,1.0,1.3,8,1,5.0,1
20569,5.0,1.0,1.2,8,1,5.0,1
20570,10.0,1.0,1.6,8,0,5.0,1
20571,5.0,3.0,3.2,8,1,5.0,1
20572,10.0,1.0,1.1,8,0,5.0,1
20573,2.0,2.0,2.3,8,1,5.0,1
20574,5.0,1.0,1.1,8,0,5.0,1
20575,2.0,2.0,2.3,8,1,5.0,1
20576,2.0,2.0,2.5,8,0,5.0,1
20577,2.0,4.0,4.1,8,0,5.0,1
20578,2.0,2.0,2.6,8,1,5.0,1
20579,10.0,3.0,3.2,8,1,5.0,1
20580,2.0,3.0,3.1,8,1,5.0,1
20581,5.0,3.0,3.2,8,1,5.0,1
20582,10.0,3.0,3.2,8,0,5.0,1
20583,2.0,2.0,2.2,8,1,5.0,1
20584,2.0,4.0,4.1,8,1,5.0,1
20585,2.0,1.0,1.1,8,0,5.0,1
20586,5.0,3.0,3.3,8,1,5.0,1
20587,2.0,4.0,4.1,8,1,2.0,1
20588,5.0,1.0,1.4,8,1,2.0,1
20589,10.0,1.0,1.6,8,0,2.0,1
20590,10.0,4.0,4.2,8,1,2.0,1
20591,1.0,2.0,2.3,8,1,4.0,1
20592,5.0,1.0,1.1,8,1,4.0,1
20593,2.0,2.0,2.3,8,1,4.0,1
20594,10.0,4.0,4.2,8,1,3.0,1
20595,5.0,3.0,3.2,8,0,3.0,1
20596,10.0,1.0,1.1,8,1,3.0,1
20597,5.0,1.0,1.1,8,1,3.0,1
20598,5.0,2.0,2.5,8,1,1.0,1
20599,2.0,4.0,4.2,8,1,1.0,1
20600,1.0,3.0,3.1,8,1,1.0,1
20601,5.0,3.0,3.2,8,1,1.0,1
20602,10.0,4.0,4.2,8,1,1.0,1
20603,2.0,1.0,1.1,8,1,0.0,1
20604,25.0,3.0,3.2,8,1,0.0,1
20605,10.0,4.0,4.2,8,1,0.0,1
20606,2.0,2.0,2.3,8,1,0.0,1
20607,5.0,2.0,2.1,8,0,0.0,1
20608,10.0,1.0,1.2,8,1,0.0,1
20609,10.0,1.0,1.2,8,1,0.0,1
20610,2.0,4.0,4.1,8,0,0.0,1
20611,2.0,2.0,2.3,8,0,0.0,1
20612,5.0,3.0,3.2,8,1,0.0,1
20613,2.0,1.0,1.1,8,0,0.0,1
20614,2.0,1.0,1.2,8,1,0.0,1
20615,5.0,1.0,1.1,8,1,0.0,1
20616,5.0,3.0,3.2,8,1,0.0,1
20617,10.0,4.0,4.2,8,1,0.0,1
20618,5.0,4.0,4.2,8,1,0.0,1
20619,5.0,1.0,1.2,8,1,0.0,1
20620,5.0,1.0,1.1,8,1,0.0,1
20621,2.0,4.0,4.2,8,1,0.0,1
20622,5.0,1.0,1.2,8,1,7.0,1
20623,2.0,4.0,4.1,8,1,7.0,1
20624,2.0,4.0,4.1,8,1,7.0,1
20625,2.0,1.0,1.2,8,1,7.0,1
20626,2.0,3.0,3.1,8,1,7.0,1
20627,2.0,2.0,2.5,8,1,7.0,1
20628,2.0,4.0,4.2,8,1,7.0,1
20629,5.0,4.0,4.1,8,1,7.0,1
20630,5.0,3.0,3.2,8,1,7.0,1
20631,5.0,3.0,3.1,8,1,7.0,1
20632,2.0,2.0,2.1,8,1,7.0,1
20633,2.0,1.0,1.1,8,1,7.0,1
20634,100.0,5.0,5.2,8,1,7.0,1
20635,5.0,1.0,1.2,8,1,7.0,1
20636,5.0,2.0,2.1,8,1,7.0,1
20637,25.0,3.0,3.2,8,1,7.0,1
20638,10.0,4.0,4.2,8,1,7.0,1
20639,2.0,4.0,4.2,8,1,7.0,1
20640,2.0,3.0,3.1,8,1,7.0,1
20641,5.0,1.0,1.2,8,1,7.0,1
20642,10.0,1.0,1.1,8,0,7.0,1
20643,10.0,3.0,3.2,8,1,7.0,1
20644,5.0,2.0,2.5,8,1,7.0,1
20645,5.0,2.0,2.5,8,1,7.0,1
20646,2.0,1.0,1.1,8,1,7.0,1
20647,1.0,3.0,3.1,8,1,7.0,1
20648,5.0,1.0,1.3,8,0,7.0,1
20649,100.0,3.0,3.2,8,1,7.0,1
20650,2.0,4.0,4.2,8,0,7.0,1
20651,2.0,4.0,4.1,8,1,7.0,1
20652,5.0,2.0,2.6,8,1,7.0,1
20653,2.0,2.0,2.2,8,1,7.0,1
20654,2.0,4.0,4.1,8,1,7.0,1
20655,2.0,5.0,5.2,8,0,7.0,1
20656,5.0,3.0,3.2,8,0,7.0,1
20657,2.0,1.0,1.2,8,0,7.0,1
20658,100.0,5.0,5.2,8,1,7.0,1
20659,5.0,1.0,1.2,8,1,7.0,1
20660,5.0,1.0,1.2,8,1,7.0,1
20661,5.0,1.0,1.2,8,1,7.0,1
20662,5.0,4.0,4.1,8,1,7.0,1
20663,2.0,1.0,1.1,8,1,7.0,1
20664,1.0,4.0,4.2,8,1,7.0,1
20665,10.0,3.0,3.2,8,1,7.0,1
20666,2.0,4.0,4.1,8,1,7.0,1
20667,5.0,1.0,1.2,8,1,7.0,1
20668,5.0,1.0,1.2,8,1,7.0,1
20669,2.0,2.0,2.1,8,1,7.0,1
20670,2.0,2.0,2.3,8,1,7.0,1
20671,5.0,1.0,1.2,8,1,7.0,1
20672,5.0,1.0,1.3,8,0,7.0,1
20673,5.0,1.0,1.1,8,1,7.0,1
20674,5.0,1.0,1.2,8,1,7.0,1
20675,100.0,3.0,3.2,8,1,7.0,1
20676,5.0,1.0,1.2,8,1,7.0,1
20677,10.0,3.0,3.2,8,1,7.0,1
20678,2.0,4.0,4.2,8,1,7.0,1
20679,5.0,1.0,1.2,8,1,7.0,1
20680,5.0,1.0,1.2,8,1,7.0,1
20681,2.0,2.0,2.3,8,1,7.0,1
20682,5.0,4.0,4.2,8,1,7.0,1
20683,10.0,3.0,3.2,8,0,7.0,1
20684,10.0,3.0,3.2,8,1,7.0,1
20685,2.0,1.0,1.2,8,1,7.0,1
20686,2.0,3.0,3.1,8,1,7.0,1
20687,2.0,1.0,1.3,8,0,7.0,1
20688,10.0,3.0,3.2,8,1,7.0,1
20689,1.0,3.0,3.1,8,1,7.0,1
20690,1.0,2.0,2.3,8,0,7.0,1
20691,5.0,2.0,2.3,8,0,7.0,1
20692,5.0,1.0,1.3,8,1,7.0,1
20693,5.0,3.0,3.2,8,1,7.0,1
20694,5.0,1.0,1.2,8,0,7.0,1
20695,5.0,3.0,3.2,8,1,7.0,1
20696,5.0,1.0,1.1,8,1,7.0,1
20697,5.0,4.0,4.2,8,1,7.0,1
20698,5.0,4.0,4.2,8,1,7.0,1
20699,5.0,2.0,2.1,8,1,7.0,1
20700,5.0,1.0,1.2,8,1,7.0,1
20701,10.0,1.0,1.2,8,1,7.0,1
20702,10.0,4.0,4.2,8,1,7.0,1
20703,5.0,3.0,3.3,8,0,7.0,1
20704,2.0,4.0,4.2,8,1,7.0,1
20705,5.0,3.0,3.1,8,1,7.0,1
20706,2.0,3.0,3.2,8,1,7.0,1
20707,5.0,1.0,1.1,8,1,7.0,1
20708,2.0,4.0,4.2,8,1,7.0,1
20709,5.0,4.0,4.2,8,1,7.0,1
20710,5.0,2.0,2.3,8,1,7.0,1
20711,5.0,1.0,1.2,8,1,7.0,1
20712,2.0,1.0,1.2,8,1,7.0,1
20713,5.0,3.0,3.2,8,1,7.0,1
20714,5.0,4.0,4.1,8,1,7.0,1
20715,5.0,3.0,3.3,8,1,7.0,1
20716,2.0,4.0,4.3,8,0,7.0,1
20717,2.0,4.0,4.3,8,1,7.0,1
20718,5.0,3.0,3.2,8,1,7.0,1
20719,5.0,3.0,3.3,8,1,7.0,1
20720,5.0,1.0,1.1,8,1,7.0,1
20721,2.0,3.0,3.1,8,1,7.0,1
20722,5.0,3.0,3.2,8,1,7.0,1
20723,5.0,1.0,1.3,8,1,7.0,1
20724,2.0,1.0,1.1,8,1,7.0,1
20725,5.0,1.0,1.1,8,1,7.0,1
20726,2.0,4.0,4.2,8,1,7.0,1
20727,10.0,3.0,3.2,8,1,7.0,1
20728,5.0,2.0,2.3,8,1,7.0,1
20729,5.0,3.0,3.1,8,1,7.0,1
20730,10.0,4.0,4.2,8,1,7.0,1
20731,2.0,1.0,1.1,8,1,7.0,1
20732,5.0,1.0,1.2,8,1,7.0,1
20733,5.0,3.0,3.2,8,1,7.0,1
20734,5.0,3.0,3.1,8,1,7.0,1
20735,10.0,3.0,3.2,8,1,7.0,1
20736,5.0,3.0,3.2,8,1,7.0,1
20737,10.0,1.0,1.1,8,0,7.0,1
20738,10.0,3.0,3.2,8,1,7.0,1
20739,10.0,1.0,1.1,8,1,7.0,1
20740,25.0,5.0,5.2,8,1,7.0,1
20741,10.0,3.0,3.2,8,1,7.0,1
20742,5.0,4.0,4.2,8,1,7.0,1
20743,100.0,3.0,3.2,8,0,7.0,1
20744,5.0,2.0,2.3,8,1,7.0,1
20745,5.0,1.0,1.1,8,1,7.0,1
20746,2.0,1.0,1.4,8,1,7.0,1
20747,2.0,2.0,2.6,8,1,7.0,1
20748,5.0,1.0,1.2,8,1,7.0,1
20749,5.0,1.0,1.3,8,1,7.0,1
20750,2.0,2.0,2.2,8,1,7.0,1
20751,2.0,4.0,4.2,8,1,7.0,1
20752,2.0,3.0,3.1,8,1,7.0,1
20753,0.1,4.0,4.1,8,1,7.0,1
20754,5.0,2.0,2.3,8,1,7.0,1
20755,5.0,4.0,4.2,8,1,7.0,1
20756,2.0,2.0,2.6,8,1,7.0,1
20757,5.0,1.0,1.2,8,1,7.0,1
20758,5.0,1.0,1.1,8,0,7.0,1
20759,2.0,4.0,4.1,8,1,7.0,1
20760,2.0,1.0,1.2,8,1,7.0,1
20761,2.0,4.0,4.1,8,1,7.0,1
20762,2.0,2.0,2.2,8,1,7.0,1
20763,5.0,3.0,3.2,8,0,7.0,1
20764,5.0,3.0,3.2,8,1,7.0,1
20765,2.0,1.0,1.2,8,1,7.0,1
20766,2.0,4.0,4.1,8,0,7.0,1
20767,1.0,2.0,2.3,8,1,7.0,1
20768,5.0,3.0,3.2,8,1,7.0,1
20769,5.0,1.0,1.2,8,1,7.0,1
20770,2.0,4.0,4.1,8,1,7.0,1
20771,2.0,4.0,4.1,8,1,7.0,1
20772,5.0,1.0,1.1,8,1,7.0,1
20773,5.0,3.0,3.1,8,1,7.0,1
20774,10.0,1.0,1.2,8,0,7.0,1
20775,5.0,1.0,1.1,8,1,7.0,1
20776,10.0,4.0,4.3,8,0,7.0,1
20777,1.0,4.0,4.2,8,1,7.0,1
20778,2.0,5.0,5.2,8,1,7.0,1
20779,2.0,1.0,1.2,8,1,7.0,1
20780,5.0,1.0,1.2,8,1,7.0,1
20781,5.0,3.0,3.2,8,0,7.0,1
20782,5.0,1.0,1.3,8,1,7.0,1
20783,5.0,2.0,2.3,8,1,7.0,1
20784,2.0,4.0,4.1,8,1,7.0,1
20785,2.0,4.0,4.1,8,1,7.0,1
20786,2.0,4.0,4.1,8,1,7.0,1
20787,2.0,4.0,4.1,8,1,7.0,1
20788,2.0,1.0,1.3,8,1,7.0,1
20789,2.0,1.0,1.3,8,0,7.0,1
20790,1.0,4.0,4.1,8,0,7.0,1
20791,5.0,3.0,3.1,8,0,7.0,1
20792,10.0,3.0,3.2,8,0,7.0,1
20793,5.0,1.0,1.3,8,0,7.0,1
20794,5.0,3.0,3.1,8,0,7.0,1
20795,1.0,4.0,4.2,8,1,7.0,1
20796,2.0,4.0,4.1,8,1,7.0,1
20797,5.0,2.0,2.3,8,1,7.0,1
20798,2.0,2.0,2.1,8,1,7.0,1
20799,100.0,3.0,3.2,8,1,7.0,1
20800,5.0,3.0,3.1,8,1,7.0,1
20801,2.0,2.0,2.1,8,1,7.0,1
20802,5.0,1.0,1.2,8,1,7.0,1
20803,5.0,1.0,1.2,8,1,7.0,1
20804,2.0,2.0,2.3,8,1,7.0,1
20805,10.0,3.0,3.2,8,0,7.0,1
20806,2.0,1.0,1.2,8,1,7.0,1
20807,2.0,4.0,4.1,8,1,7.0,1
20808,2.0,4.0,4.2,8,1,7.0,1
20809,0.1,4.0,4.1,8,1,7.0,1
20810,2.0,1.0,1.2,8,1,7.0,1
20811,2.0,1.0,1.2,8,1,7.0,1
20812,100.0,5.0,5.2,8,1,7.0,1
20813,5.0,3.0,3.1,8,1,7.0,1
20814,2.0,1.0,1.1,8,1,7.0,1
20815,2.0,2.0,2.3,8,1,7.0,1
20816,2.0,2.0,2.1,8,0,7.0,1
20817,2.0,2.0,2.6,8,1,7.0,1
20818,5.0,1.0,1.4,8,1,7.0,1
20819,100.0,3.0,3.2,8,1,7.0,1
20820,5.0,3.0,3.2,8,1,7.0,1
20821,5.0,2.0,2.3,8,1,7.0,1
20822,5.0,1.0,1.3,8,1,7.0,1
20823,10.0,4.0,4.2,8,1,7.0,1
20824,1.0,4.0,4.2,8,1,7.0,1
20825,5.0,1.0,1.1,8,1,7.0,1
20826,5.0,2.0,2.5,8,1,7.0,1
20827,1.0,2.0,2.3,8,1,7.0,1
20828,2.0,4.0,4.1,8,1,7.0,1
20829,5.0,3.0,3.2,8,1,7.0,1
20830,2.0,1.0,1.1,8,1,7.0,1
20831,2.0,2.0,2.3,8,0,7.0,1
20832,2.0,2.0,2.2,8,1,7.0,1
20833,2.0,1.0,1.2,8,1,7.0,1
20834,2.0,2.0,2.3,8,1,7.0,1
20835,5.0,3.0,3.2,8,1,7.0,1
20836,2.0,4.0,4.3,8,1,7.0,1
20837,5.0,3.0,3.1,8,1,7.0,1
20838,5.0,1.0,1.2,8,1,7.0,1
20839,10.0,3.0,3.2,8,1,7.0,1
20840,2.0,1.0,1.2,8,1,7.0,1
20841,2.0,1.0,1.1,8,0,7.0,1
20842,5.0,3.0,3.2,8,1,7.0,1
20843,5.0,3.0,3.2,8,1,7.0,1
20844,5.0,3.0,3.2,8,1,7.0,1
20845,10.0,3.0,3.2,8,0,7.0,1
20846,100.0,5.0,5.2,8,1,7.0,1
20847,2.0,4.0,4.1,8,1,7.0,1
20848,2.0,2.0,2.6,8,1,7.0,1
20849,2.0,1.0,1.1,8,1,7.0,1
20850,2.0,1.0,1.4,8,1,7.0,1
20851,10.0,1.0,1.2,8,1,7.0,1
20852,2.0,4.0,4.2,8,1,7.0,1
20853,2.0,4.0,4.1,8,1,7.0,1
20854,2.0,4.0,4.2,8,1,7.0,1
20855,2.0,1.0,1.2,8,1,7.0,1
20856,5.0,3.0,3.1,8,1,7.0,1
20857,1.0,2.0,2.3,8,1,7.0,1
20858,5.0,1.0,1.1,8,1,7.0,1
20859,2.0,4.0,4.1,8,1,7.0,1
20860,5.0,3.0,3.2,8,1,7.0,1
20861,2.0,1.0,1.2,8,1,7.0,1
20862,5.0,2.0,2.3,8,1,7.0,1
20863,5.0,1.0,1.2,8,0,7.0,1
20864,5.0,5.0,5.2,8,1,7.0,1
20865,5.0,3.0,3.2,8,1,7.0,1
20866,5.0,3.0,3.2,8,0,7.0,1
20867,5.0,3.0,3.2,8,0,7.0,1
20868,2.0,1.0,1.2,8,0,7.0,1
20869,10.0,1.0,1.2,8,1,7.0,1
20870,100.0,3.0,3.2,8,1,7.0,1
20871,2.0,2.0,2.3,8,1,7.0,1
20872,5.0,2.0,2.5,8,1,7.0,1
20873,10.0,3.0,3.2,8,1,7.0,1
20874,10.0,3.0,3.2,8,1,7.0,1
20875,5.0,1.0,1.1,8,1,7.0,1
20876,100.0,3.0,3.2,8,1,7.0,1
20877,5.0,4.0,4.2,8,1,7.0,1
20878,5.0,2.0,2.5,8,1,7.0,1
20879,5.0,2.0,2.3,8,0,7.0,1
20880,2.0,4.0,4.1,8,1,7.0,1
20881,5.0,1.0,1.2,8,1,7.0,1
20882,5.0,1.0,1.6,8,1,7.0,1
20883,10.0,3.0,3.2,8,1,7.0,1
20884,5.0,2.0,2.3,8,1,7.0,1
20885,10.0,1.0,1.2,8,1,7.0,1
20886,5.0,3.0,3.2,8,0,7.0,1
20887,5.0,1.0,1.2,8,1,7.0,1
20888,5.0,3.0,3.2,8,1,7.0,1
20889,1.0,3.0,3.1,8,1,7.0,1
20890,2.0,1.0,1.1,8,1,7.0,1
20891,1.0,3.0,3.1,8,1,7.0,1
20892,5.0,4.0,4.1,8,1,7.0,1
20893,1.0,2.0,2.1,8,1,7.0,1
20894,10.0,3.0,3.2,8,1,7.0,1
20895,5.0,4.0,4.5,8,0,7.0,1
20896,5.0,1.0,1.2,8,1,7.0,1
20897,2.0,4.0,4.1,8,1,7.0,1
20898,5.0,4.0,4.2,8,1,7.0,1
20899,5.0,4.0,4.1,8,1,7.0,1
20900,5.0,2.0,2.3,8,0,7.0,1
20901,5.0,3.0,3.2,8,0,7.0,1
20902,5.0,1.0,1.2,8,1,7.0,1
20903,10.0,1.0,1.6,8,1,7.0,1
20904,10.0,4.0,4.2,8,1,7.0,1
20905,5.0,1.0,1.4,8,1,7.0,1
20906,5.0,1.0,1.3,8,1,7.0,1
20907,5.0,3.0,3.1,8,1,7.0,1
20908,5.0,2.0,2.1,8,1,7.0,1
20909,2.0,3.0,3.1,8,1,7.0,1
20910,2.0,4.0,4.1,8,0,7.0,1
20911,5.0,2.0,2.3,8,1,7.0,1
